用户名,用户城市,评论内容,点赞数,评论时间,情感得分
Rabcat-,云南,旋律是好听，但是感觉是不是人声小了点,13,2025-11-18 08:57:21,0.5969720841185036
oN_cLoUD_9,新加坡,他自己发的嘛😈好的收到了腿姐!  你们这首真的很好听啊💕 已经听了300+遍喔🩵🩵,3,2025-11-19 17:08:58,0.24160603307745576
奎兹,湖南,zenith i luv u[红心],2,2025-11-20 01:15:08,0.17964970728645124
irixuannn,四川,今年冬天我不是地上小子我不听Mac了 我也不是地下小子不听LOMO了我是独立女孩腿家军 我们只听冬日爱,2,2025-11-20 00:29:24,0.9116583100279508
吃唔飽飽,广西,感觉冬天都暖了,2,2025-11-19 20:21:30,0.7157858919717393
两条腿Leggy,江苏,感恩🥹,2,2025-11-19 16:19:39,0.8066954287198457
两条腿Leggy,江苏,因为那个算在和声轨里所以就没打（实则我是直接复制他发我的🌚,2,2025-11-19 16:18:58,0.867149088971896
两条腿Leggy,中国,祝你早日找到属于自己的幸福^_^,1,2025-11-20 19:29:46,0.995428941641143
BulingBulingIsMe,新疆,冬日爱❄️☃️⛄️🌨️腿姐🐮🍺,1,2025-11-20 12:53:53,0.6613873396635683
承枫cf,湖北,好听🤍,1,2025-11-20 11:34:08,0.31041609369117307
irixuannn,四川,融化我的温度🧊这是冬天❄️Luv把我晒暖☀️你用手把我双眼👀蒙住我的耳朵👂依偎在你的手腕👐ln luv is your favorite song🎶Winter luv🤍不再冻🥶融汇成了一层雾🌫️只有我俩渡🛶我俩晃悠晃🫨我俩悠荡游荡🪽,1,2025-11-20 00:29:50,0.8690206834837881
KKBOVV,吉林,很好pluggnb,1,2025-11-19 23:07:25,0.7609438730299719
oN_cLoUD_9,新加坡,好的！谢谢你～💗💗,1,2025-11-19 19:36:00,0.695515966618656
两条腿Leggy,江苏,我一会儿问问歌词能不能改改,1,2025-11-19 18:57:10,0.057907688481263375
日常白给_24WH,陕西,走起来,1,2025-11-19 18:47:20,0.5826296743063932
喵薯饼,山东,颜粉能听吗🐥,1,2025-11-19 17:38:17,0.5384746506657632
oN_cLoUD_9,新加坡,是吧！,1,2025-11-19 13:07:02,0.5262327818078083
两条腿Leggy,中国,笑死我了,0,2025-11-20 19:29:16,0.4913691286285672
Omatcha,广东,我的思念雪一样弥漫整个冬天,0,2025-11-20 18:21:42,0.93288406356366
浮药,辽宁,求腿姐祝福😭,0,2025-11-20 16:39:43,0.8860248537899118
浮药,辽宁,冬天结束之前恋爱了就用这首歌官宣,0,2025-11-20 16:39:34,0.95193166554237
TaaANwontbesad,吉林,不是我专辑呢。,0,2025-11-20 13:33:18,0.34527875471283087
两条腿Leggy,江苏,你好🤍,0,2025-11-20 08:31:28,0.505033724265986
小圆TRi02,重庆,我的crush要等几个冬天才会来。,0,2025-11-19 21:01:25,0.3469216970477189
两条腿Leggy,江苏,我去不早说,0,2025-11-19 16:19:30,0.24000082935548717
忧郁de农民,黑龙江,腿腿我的银行卡密码是465836,0,2025-11-19 15:26:31,0.5622325564733717
