用户名,用户城市,评论内容,点赞数,评论时间,情感得分
苹苹本苹,浙江,沙发🛋,1,2025-11-18 19:36:16,0.5100372624408239
星扉_,江西,喜欢！爱听！,1,2025-11-18 18:48:01,0.8897823607833405
一级萌物,河北,前排,0,2025-11-18 20:27:40,0.5
又熬夜啦QAQ,安徽,好听,0,2025-11-18 19:21:44,0.33333333333333337
禾酥梨人,广东,现在不是单曲循环了大家，现在是专辑循环了！里棵生们过年辣✌︎' ֊',0,2025-11-18 18:53:45,0.0031665498587106766
有棵辣条,北京,豪庭[打Call],0,2025-11-18 18:50:48,0.4737672181921908
比比多味豆F,河北,[亲亲]哎呀，里里终于发了，我可是一直在等呢～一来就是5首！嘿嘿～[色],0,2025-11-18 18:50:06,0.2367410316956824
比比多味豆F,河北,里里最棒了,0,2025-11-18 18:48:50,0.9553110858903039
我的蚊香呢,浙江,来了，好耶,0,2025-11-18 18:43:18,0.5
比比多味豆F,河北,来了,0,2025-11-18 18:42:58,0.5262327818078083
