用户名,用户城市,评论内容,点赞数,评论时间,情感得分
弟弟肚弟弟,浙江,红色从来不应该成为这群未成年孩子对法老对活死人的抹黑依据 从小李早年的天府事变 到杨和苏 她 满江红 再到法老亲密爱人 小河淌水 歌颂祖国 根正苗红是我们这一代人从小到大受到长辈 电视 课本教育的基本理念 深入骨髓,805,2025-11-11 03:39:24,0.9999999914237815
是北执-,湖南,和鑫哥孙哥一起等待对岸的回声～同时祝愿人民空军生日快乐[蛋糕],635,2025-11-11 12:10:43,0.9988582654067136
落叶尘Aloe,江西,真正的top是不会在意艾志兵的,600,2025-11-11 21:14:15,0.7477418279930146
繁佃,山东,法老从来没有想要通过爱国引流，他只是把作为中国人对祖国的满腔热爱表达出来,480,2025-11-11 00:57:05,0.9851037755774419
吉林十二少,湖南,法老依旧顶,358,2025-11-11 00:01:13,0.6756538469066712
凌Rinn,云南,“脚下这片土地是你思念的家，故乡的土壤绽放蝴蝶般的鲜花”，就这个国泰民安的嗓子对味，太好听啦！@王栎鑫,348,2025-11-11 00:05:13,0.9998079397891432
Raphams,陕西,都是法老私信来的吗[笑了],235,2025-11-11 01:32:45,0.9678710433445996
Wyoda,吉林,从王栎鑫的歌声里听到思念与守望，落叶终将归根，血脉始终相连，你的歌声也如同蝴蝶般绽放的鲜花,199,2025-11-11 00:02:08,0.9999807298476361
小熊熊熊熊孩子,四川,王栎鑫你好适合唱这种大气的歌啊～国泰明安的辛福感～[亲吻],155,2025-11-11 00:06:38,0.9986538742337793
LILFISH小鱼,广东,脚下土地的回响，是我不变的守望。听王栎鑫 讲述“落叶终将归根，血脉始终相连”,118,2025-11-11 00:03:00,0.9948726119928413
lies_07,江苏,骂法老是生活 听法老也是[抱抱你],101,2025-11-11 02:12:47,0.6775043305201055
__TWL__,青海,法老可以和鼠尾草出diss然后让孙权来和解吗[菜狗],96,2025-11-11 22:10:48,0.33243034650756176
小7ai糊糊,上海,“脚下这片土地是你思念的家，故乡的土壤绽放蝴蝶般的鲜花”@王栎鑫 好好听宝宝太棒了,87,2025-11-11 00:08:32,0.9999924320172344
深夜沉于网易云,山西,法老:“连农民都来听我的歌，我真的觉得很了不起”,81,2025-11-11 22:37:20,0.9710561781126784
倒叙天真,安徽,王栎鑫-“脚下这片土地是你思念的家”,74,2025-11-11 00:09:44,0.9952358625760814
吃土很烦,浙江,既然是在我生日发的歌😆,2,2025-11-20 23:13:25,0.5724587574395333
矜鶴love,天津,想要每个ip都有人说爱我,1,2025-11-22 10:24:27,0.6725445832380608
sadstk,新疆,法老你变了,1,2025-11-21 21:33:16,0.4737672181921908
无敌阿祖暴龙战士,黑龙江,法老都三十多了啊,1,2025-11-21 21:07:17,0.5746604019280779
MYF-峰,湖南,同一天的生日[抱抱你],1,2025-11-21 01:26:36,0.37086473932023467
忧郁与我情,四川,她的心也有回声,1,2025-11-20 22:40:36,0.9360753959950788
Ym--_--1,山东,看看等级,0,2025-11-22 15:39:09,0.40000000000000013
念稚抖幼稚鬼,福建,平潭[笑了][笑了][笑了][笑了],0,2025-11-22 12:48:23,0.9342570075470302
風記--,河南,又开始了[笑哭了]现在你看看茅头是不是转了[笑哭了]我好几个朋友都在冲艾志恒,0,2025-11-22 12:30:31,0.9716575875920246
发呆就困,福建,法老[哭哭][哭哭][哭哭][哭哭],0,2025-11-22 10:37:14,0.9970154689135605
sasi69,山东,其实这次歌还能听没必要拷打的朋友,0,2025-11-22 08:50:11,0.761127612685171
emmmm琳,浙江,。感情的来了[汗],0,2025-11-22 01:01:38,0.7030920245425146
P-HCE,内蒙古,So，法老你专辑呢？,0,2025-11-22 00:41:42,0.44767845850986676
大菠萝女士,江苏,什么！？王栎鑫和法老合作了？,0,2025-11-21 23:12:31,0.34633925105148944
Pitiless2333,江苏,加油加油^ω^,0,2025-11-21 21:20:01,0.9865140407022518
Pitiless2333,江苏,我来喽！！！！支持法老！,0,2025-11-21 21:19:50,0.2986187312488542
品味超前_,河北,法老的私信,0,2025-11-21 21:10:58,0.9311317990375448
眼泪是一个人的海,山东,牛逼牛逼好听,0,2025-11-21 20:44:32,0.6724581444711684
phenCuRrY,山东,招,0,2025-11-21 18:07:06,0.11111111111111116
唉到期了,广东,明明是河南神,0,2025-11-21 17:49:12,0.12323811134973839
北央__,广东,有点惊讶，却是意料之中。,0,2025-11-21 08:56:59,0.9645941607848959
西旧1,河北,法老怎么了,0,2025-11-21 04:58:49,0.5
MYF-峰,湖南,豪庭！[爆笑],0,2025-11-21 01:26:00,0.8794433566334721
你人不坏,内蒙古,➕8,0,2025-11-20 23:39:15,0.5
-N-G-,辽宁,可以关注我，点赞一下我的歌吗，在播客里，如果火了，在座的各位都有内场票[哭哭],0,2025-11-20 21:38:22,0.9898866591733202
