用户名,用户城市,评论内容,点赞数,评论时间,情感得分
永彬RyanB,中国香港,爱的machine猪蹄，你爱吗？,57,2025-11-18 00:01:39,0.8657745193074989
Y春江雾,浙江,竟然是新歌 绝了！！！,3,2025-11-18 23:55:57,0.2629414617882886
嘿-卡卡,河南,22号永彬Ryan.B在郑州演出 有没有来现场的,1,2025-11-18 20:19:33,0.3876956420280092
CR小哀,宁夏,前排报道,1,2025-11-18 19:32:20,0.7297953905324696
甜桃儿-T,河南,救命！前奏秒红心！这首歌像给我心脏装了个迪斯科球 血液都跟着节奏蹦迪了！！[心动][心动],0,2025-11-19 00:52:09,0.9994049011316437
Y春江雾,浙江,爱！！！,0,2025-11-19 00:02:16,0.4103965470577492
奥尔兰迪,四川,太好听了，一下就跟上了，这节奏简直不要太轻松[心动][心动][心动],0,2025-11-18 23:00:47,0.8679623692718644
YourBuddy_xx,广东,爱的,0,2025-11-18 20:57:50,0.7483050847457626
嘿-卡卡,河南,22号他来郑州演出,0,2025-11-18 20:18:41,0.864477682779726
嘿-卡卡,河南,22号他来郑州,0,2025-11-18 20:18:25,0.541468836449402
ChungKwei,广东,男神⚣,0,2025-11-18 19:42:06,0.4737672181921908
nin1teen-,天津,来喽！！！！！,0,2025-11-18 19:23:04,0.12782616153479787
覆献,江苏,我去新歌新歌,0,2025-11-18 17:58:38,0.940252002248812
姜糖汀语,云南,必须爱的啦！！！,0,2025-11-18 17:56:59,0.4103965470577492
LLXIAO-J,辽宁,哇哇 新歌！[心动],0,2025-11-18 17:54:51,0.9301204798064037
耶耶禾奶芙,广东,明知不可而为而为之,0,2025-11-18 17:29:39,0.6363636363636364
马来西亚吉隆坡偷懒布丁奶茶,广东,來給彬哥新哥打氣咯！,0,2025-11-18 17:21:32,0.5607499268156675
君不见邹马川,浙江,前排,0,2025-11-18 16:26:32,0.5
小sa子007,广东,啊啊啊啊啊啊啊啊啊超爱😍😍😍,0,2025-11-18 16:24:59,0.9938985367842813
Aprilu_moon,辽宁,周一要开例会诶  周六行[害羞],0,2025-11-18 15:44:00,0.16887510733125743
永彬RyanB,广东,那周几？,0,2025-11-18 15:31:33,0.4959016393442627
Superhawk911,北京,必须打卡 哥哥的新歌,0,2025-11-18 15:30:27,0.991096663636648
mandarinedouce,安徽,居然是新歌，好耶,0,2025-11-18 15:20:59,0.49640000740003043
焉茹筱筱,湖南,[脸红][脸红],0,2025-11-18 14:42:34,0.27591211340291866
共和主义血管精灵,江苏,打卡,0,2025-11-18 14:33:56,0.5
嘎嘎好听ee,山西,难怪人这么少原来是前排[心动],0,2025-11-18 14:11:27,0.6649722222620575
