用户名,用户城市,评论内容,点赞数,评论时间,情感得分
爱意涌思心绪,湖南,报告恩仔，我学会了,2,2025-11-21 15:36:34,0.9822809907188477
许愿一颗强大的内心原谅一切,山东,🩵🩷,2,2025-11-21 13:44:33,0.5
xiao_Ann,上海,非常好听！星途璀璨！！🩵🩷,1,2025-11-22 20:38:10,0.5596914601700776
睡不醒了我好想你,四川,咋表哥自己改了一些，听说原本是这样的： 用一个愿望偷偷偷偷做个梦 梦见时光它变作温顺的河流 我们乘着云朵放逐所有哀愁 星风凌昼 我想明天不停留 用一个愿望偷偷偷偷做个梦 在荒芜青春种下一整片绿洲 沉默的月亮会和我们做朋友 事情的落空 到达未到达的以后,1,2025-11-22 17:43:23,0.9999999999883247
王橹杰爱馒头,河北,奇变偶不变 橹穆铁红线ꉂ ᳐˶ᵒ ᵕ ˂˶ ᳐,1,2025-11-22 13:10:54,0.48080562165923124
东风温情蒜爆肉,广东,宝宝这首歌我已经会唱啦～什么时候再考查呀,1,2025-11-22 08:49:44,0.9779416742556183
是Palpitate呀,内蒙古,恩仔天天开心！星途璀璨o(≧v≦)o🩵🩷,1,2025-11-21 12:32:52,0.9897540699096171
i沉临,湖南,恩恩今天听发现歌声有点像鹿晗[很棒][很棒],1,2025-11-21 10:53:27,0.9824004309036355
小猪超人ouo,山东,有点,1,2025-11-21 10:05:06,0.5262327818078083
静竹娇,湖北,OMG，名字吓我一大跳！坏,0,2025-11-22 22:13:00,0.17312319242060425
静竹娇,湖北,两个宝宝都要越来越好,0,2025-11-22 22:10:32,0.6439709158431558
静竹娇,湖北,嘿嘿👉🏻👈🏻,0,2025-11-22 22:09:52,0.619643691979598
0702kiki,江苏,哦哦 穆祉丞直的 wlj直的,0,2025-11-22 21:53:39,0.8191831168214638
0702kiki,江苏,直到我们心里,0,2025-11-22 21:53:07,0.5262327818078083
0702kiki,江苏,对呀我们家就是直到,0,2025-11-22 21:52:50,0.5082095387021112
生生沁,广东,穆穆,0,2025-11-22 21:48:33,0.890142453148024
Mokuilm,河南,恩仔！！,0,2025-11-22 21:41:29,0.6901723642642537
你怪可爱的呢,湖南,努力学习中，这次一定要唱出来！,0,2025-11-22 19:37:36,0.9921217444416317
初遇呆羊lulu,安徽,星途璀璨,0,2025-11-22 18:49:24,0.7582505974671769
睡不醒了我好想你,四川,up,0,2025-11-22 17:44:01,0.5262327818078083
睡不醒了我好想你,四川,up,0,2025-11-22 17:43:39,0.5262327818078083
睡不醒了我好想你,四川,up,0,2025-11-22 17:43:36,0.5262327818078083
睡不醒了我好想你,四川,up,0,2025-11-22 17:43:32,0.5262327818078083
睡不醒了我好想你,四川,up,0,2025-11-22 17:41:03,0.5262327818078083
睡不醒了我好想你,四川,up,0,2025-11-22 17:40:59,0.5262327818078083
睡不醒了我好想你,四川,up,0,2025-11-22 17:40:47,0.5262327818078083
楉云_,北京,🩵🩷世界分崩离析 橹穆形影不离^ ̳> ·̫ < ̳^🩵🩷,0,2025-11-22 17:26:01,0.7910861013581275
洄溯之,浙江,一定会唱的！,0,2025-11-22 17:18:13,0.8762354310212274
西红柿怎么有股蕃茄味,广东,恩仔是很会唱的小猫😽,0,2025-11-22 16:10:17,0.997664272930214
17yee_,云南,星途璀璨•͈ᴗ⁃͈ᐝ🩵🩷,0,2025-11-22 14:48:01,0.7384802797934709
懒得搭理o,河南,宝贝,0,2025-11-22 14:28:58,0.804123711340206
非知名小饼干,江苏,登陆游戏界面除外…,0,2025-11-22 13:53:15,0.46392115971239156
该未,重庆,偷偷做个梦 许愿梦到想见的人,0,2025-11-22 13:32:20,0.9959998831723113
王橹杰爱馒头,河北,好听,0,2025-11-22 13:10:31,0.33333333333333337
豚点馒头-,河北,恩恩是最棒哒🩵🩷,0,2025-11-22 12:01:55,0.9432329941960717
豚点馒头-,河北,顺其自然就好，我爱你们🩵🩷🥰,0,2025-11-22 12:01:26,0.9203570299853039
一个枳ing,四川,豪听,0,2025-11-22 11:44:49,0.7403307551743995
-NGC3359-,山东,星途璀璨恩恩🩵🩷,0,2025-11-22 11:26:14,0.9205534068867228
-NGC3359-,山东,星途璀璨恩恩,0,2025-11-22 11:25:58,0.9279031877142394
暴力园,山东,星途璀璨🩵🩷,0,2025-11-22 10:32:19,0.7384802797934709
lift航酱,山西,宝宝，你是最棒的小朋友,0,2025-11-22 10:09:44,0.9921186364635292
蓝灰调-D,江西,好听!ฅ^•ﻌ•^ฅ🩵🩷,0,2025-11-22 07:49:13,0.31041609369117307
找一个叫Max的姑娘,陕西,结束学习后特别亢奋 ！！我能感觉到大脑🧠思绪万千，别想了！快给老娘睡,0,2025-11-22 03:29:18,0.8860726326640861
中间再见面,陕西,哇塞居然还敢紧张,0,2025-11-22 03:22:11,0.16436844657075478
失意白sun,四川,恩恩 我终于学会了[飞吻],0,2025-11-22 00:35:39,0.9960875832276785
54勋-TB,广东,好听🎶,0,2025-11-21 22:45:07,0.31041609369117307
我尽快去见王俊凯,贵州,恩仔星途璀璨🩵🩷,0,2025-11-21 17:20:56,0.9118736696256431
金风纪的桔梗,湖南,好听！！！！！,0,2025-11-21 17:09:04,0.05909947434598284
qiqiqiiqiqiq,江苏,[抱抱你][抱抱你][抱抱你][抱抱你][抱抱你][抱抱你],0,2025-11-21 15:46:07,0.9960942734233776
我不要糟糕的睡眠,广东,哦哦lm99,0,2025-11-21 10:22:28,0.5
