用户名,用户城市,评论内容,点赞数,评论时间,情感得分
LYN宁好啊,湖北,刘宇宁好棒👍🏻,0,2025-11-22 23:05:19,0.9600129054202488
LYN宁好啊,湖北,明天循环播放，太好听啦,0,2025-11-22 23:05:10,0.01697884028615726
LYN宁好啊,湖北,国民最爱刘宇宁，全民偶像[心动][心动][心动],0,2025-11-22 23:04:56,0.9999643348925592
LYN宁好啊,湖北,这首歌真的很适合呐喊出心底的渴望！每次听都心情澎湃。,0,2025-11-22 23:04:48,0.9999946727318192
LYN宁好啊,湖北,好听！去演唱会的棚友们也要把老大的名字念一万遍！,0,2025-11-22 23:04:41,0.7705719328077587
蕾宇季,广东,这首歌真的很适合呐喊出心底的渴望！每次听都心情澎湃。,0,2025-11-22 22:19:26,0.9999946727318192
克莱因蓝乐观流行说唱,山东,好听,0,2025-11-22 22:16:25,0.33333333333333337
1ouise,广东,国民最爱刘宇宁，全民偶像[心动][心动][心动],0,2025-11-22 21:37:59,0.9999643348925592
云村村民163314646441618,江苏,太棒了啊老大！,0,2025-11-22 21:16:15,0.653043670712117
宁雨er,河北,明天循环播放，太好听啦,0,2025-11-22 20:52:37,0.01697884028615726
宁雨er,河北,好听好听,0,2025-11-22 20:52:11,0.1837233963534416
宁雨er,河北,超级好听，每首歌的好好听,0,2025-11-22 20:51:49,0.6786075329748915
cloria_08,江苏,这脸还不行，五官立体，身材修长，原声还这么抗打  ，你们不喜欢不看就是了[汗],0,2025-11-22 20:37:09,0.8053428193786143
霁鲮,浙江,狠狠爱了[心动],0,2025-11-22 20:04:45,0.9348034140596592
朱先生_0Djr,江苏,我把宁的名字念一万遍，整颗心全部都是宁啊，哦全部都是宁啊～,0,2025-11-22 20:00:40,0.9650606489742196
朱先生_0Djr,江苏,我把宁的名字念一万遍，整颗心全部都是宁啊，哦全部都是宁啊～,0,2025-11-22 20:00:36,0.9650606489742196
朱先生_0Djr,江苏,我把宁的名字念一万遍，整颗心全部都是宁啊，哦全部都是宁啊～,0,2025-11-22 20:00:33,0.9650606489742196
朱先生_0Djr,江苏,我把宁的名字念一万遍，整颗心全部都是宁啊，哦全部都是宁啊～,0,2025-11-22 20:00:29,0.9650606489742196
朱先生_0Djr,江苏,我把宁的名字念一万遍，整颗心全部都是宁啊，哦全部都是宁啊～,0,2025-11-22 20:00:26,0.9650606489742196
遇见宁_LYN,吉林,把你的名字念一万遍，整颗心全部都是你啊,0,2025-11-22 19:56:51,0.9613460401774068
宁的菠敖饼干,福建,整颗心都是宁啊~,0,2025-11-22 19:45:34,0.614249146829228
摩宇爽,河南,循环播放▶️[超好听][超绝],0,2025-11-22 17:04:32,0.07131558589263087
摩宇爽,河南,刘宇宁用超赞的歌声和舞台证明实力,0,2025-11-22 17:04:00,0.9950014326193731
东帝汶帝力温情糖醋里脊,四川,循环播放,0,2025-11-22 16:29:43,0.16972200323174058
云村村民161106408654799,浙江,《把你的名字念一万遍》每一句都带着滚烫的执念，听一遍就想无限循环！,0,2025-11-22 15:50:50,0.9978337299836731
云村村民161106408654799,浙江,每一天，我把你的名字念一万遍，整颗心全部都是你啊,0,2025-11-22 15:50:25,0.9324075313818943
云村村民161106408654799,浙江,《把你的名字念一万遍》每一句都带着滚烫的执念，听一遍就想无限循环！,0,2025-11-22 15:50:19,0.9978337299836731
云村村民161106408654799,浙江,刘宇宁！！！把你的名字念一万遍！爱你一万遍！念你一万遍！！！,0,2025-11-22 15:50:12,0.9996035940448278
云村村民161106408654799,浙江,刘宇宁！！！把你的名字念一万遍！爱你一万遍！念你一万遍！！！,0,2025-11-22 15:50:03,0.9996035940448278
书离778,福建,把你的名字念一万遍，听一次就爱上,0,2025-11-22 15:35:50,0.9907029605670707
meiguiy,湖北,循环一千遍，太好听了！,0,2025-11-22 15:33:41,0.0208052039999832
airle6,北京,好好听,0,2025-11-22 15:33:33,0.46175896454978704
荔枝是天秤-,广东,不舍得，更希望站在你后面看着你,0,2025-11-22 15:17:12,0.6307185492188079
大米不是大米,陕西,好好听呀～,0,2025-11-22 14:29:40,0.48903147443855866
Sharona-,天津,11.16北京演唱会现场听到了✌️啊啊啊啊啊开心晕了，宁哥的摇滚无敌🎸,0,2025-11-22 13:44:14,0.9753179419911104
何凌0824,湖南,刘宇宁 如果用星星来表达对你的喜欢，那请你准备好迎接银河宇宙的万箭齐发。,0,2025-11-22 12:36:10,0.9974847668853303
kkk1064,湖北,太好听了！,0,2025-11-22 11:56:10,0.1908884232601349
锦上谁添花707,湖南,刘宇宁，你是这世间一切美好事情的前提，你是人间这不毛之地的高楼林立，你是海风渐暖吹过月亮的欢喜，你是春风得意。,0,2025-11-22 11:49:30,0.9999838270982966
锦上谁添花,湖南,刘宇宁 阳光明媚，微风渐暖。有关你的充满期待，不负热爱，不负遇见。不负你。,0,2025-11-22 11:33:50,0.8084505051872439
羽墨loey,陕西,棒棒棒,0,2025-11-22 09:23:22,0.9998257204607802
羽墨loey,陕西,喜欢,0,2025-11-22 09:23:13,0.6994590939824207
羽墨loey,陕西,好听,0,2025-11-22 09:23:03,0.33333333333333337
羽墨loey,陕西,我却没办法再见你一面,0,2025-11-22 09:22:55,0.22768066099912043
羽墨loey,陕西,山会连城线,0,2025-11-22 09:22:46,0.4737672181921908
羽墨loey,陕西,太好听啦,0,2025-11-22 09:22:34,0.1908884232601349
羽墨loey,陕西,好听好听,0,2025-11-22 09:22:30,0.1837233963534416
羽墨loey,陕西,整颗心全部都是你啊,0,2025-11-22 09:22:20,0.4046320903105526
羽墨loey,陕西,把你的名字念一万遍,0,2025-11-22 09:22:01,0.9759884100926121
