用户名,用户城市,评论内容,点赞数,评论时间,情感得分
赵小童_Leslie,北京,我们年年都要大丰收！🌾,1167,2025-11-22 00:17:16,0.47838049385538983
核桃马里奥奥奥,陕西,禾伙人尖叫楼！！,115,2025-11-22 00:00:10,0.561350338586285
梧桐椰椰子,贵州,梧桐树尖叫楼[举手],55,2025-11-22 00:00:58,0.7281729599389916
童77的画笔,广东,必须的必！！咱们天天都好运好好心情！！🤘💛🌾,1,2025-11-23 10:00:06,0.7178174131829014
-何咕噜咕噜,陕西,大丰收！！！！！！,0,2025-11-23 13:10:38,0.032994013450403314
不要玫瑰要向日葵,四川,年年都要大丰收！！,0,2025-11-23 13:08:59,0.2894446552829899
土豆条子a_,山东,一定会的！,0,2025-11-23 12:58:32,0.5539033457249072
不吃辣的小李-,广西,[心动][心动][心动][心动],0,2025-11-23 12:43:50,0.9942769308158425
不吃辣的小李-,广西,好！,0,2025-11-23 12:43:27,0.6558628208940429
禾勤一起,河南,我们年年都要大丰收！！！！！！！！！也要年年在一起！！！！,0,2025-11-23 12:20:16,0.05245236712336587
青橙0618,安徽,年年大丰收！！！,0,2025-11-23 12:18:01,0.17741487377290788
京玺52,浙江,赵小童你要年年大丰收呀！！！,0,2025-11-23 11:54:47,0.8991494403800266
Julie呢,山东,大丰收！,0,2025-11-23 11:49:09,0.505746216935643
青霖隐,广东,好的，希望学有所长,0,2025-11-23 11:47:50,0.6654702322933481
大王叫我来巡山嗯哼,四川,年年大丰收🌾🌾🌾🌾,0,2025-11-23 11:21:45,0.4533685963464167
好运来司令,广东,好！,0,2025-11-23 10:49:57,0.6558628208940429
触不到的星河-,安徽,年年大丰收🌾🌾🌾,0,2025-11-23 10:43:12,0.4533685963464167
曦宜2206,山东,年年大丰收[红心]今年一定要一战成硕[许愿],0,2025-11-23 10:42:48,0.6920593822570249
向日葵小花苞,海南,大家年年大丰收年年有余[爆笑],0,2025-11-23 10:42:15,0.9769546254483991
Tianan_Tian,广东,好温暖啊,0,2025-11-23 10:30:44,0.9633820971195084
i财小糕手-,广东,一定！！！！！,0,2025-11-23 10:21:20,0.12244897959183676
Willow1706,广东,我来啦,0,2025-11-23 10:10:31,0.5262327818078083
杰尼龟_ADmu,山东,来支持童七七的新歌啦！,0,2025-11-23 10:00:37,0.8642228859428661
清流里,广东,报到,0,2025-11-23 09:56:33,0.5
瓜子呱呱呱呱瓜,湖南,年年丰收,0,2025-11-23 09:48:01,0.4737672181921908
攸宁会优秀,安徽,年年都要大丰收呀！,0,2025-11-23 09:19:54,0.5046237649474777
aiCull一,江西,年年都是大丰收！,0,2025-11-23 08:55:22,0.5046237649474777
在第伍个季节,四川,年年都是大丰收,0,2025-11-23 08:52:46,0.5046237649474777
