用户名,用户城市,评论内容,点赞数,评论时间,情感得分
儿_16pv,海南,好……,0,2025-11-23 15:45:28,0.7516726812673724
这橙子好甜-,山东,成功解锁！,0,2025-11-23 15:39:53,0.6054910345557225
九楼_09,山东,三年多的感情换来的就是起码七个月的背叛 我不知道怎么能有人能毫无负担的一直装深情 为什么不爱了不能大大方方离场,0,2025-11-23 15:36:50,0.7220480319858453
冬升林檎,河南,来了！一曲不漏！,0,2025-11-23 15:36:30,0.2798142382395513
凡尔赛宫温和法棍,内蒙古,《顽疾》是深陷其中无法自拔.. 《湖泊》是坠入深渊垂死挣扎.. 《平庸》是逐渐释怀慢慢放下.. 《装货》是隔岸观火不再奉陪..,0,2025-11-23 15:13:19,0.9910024050974747
凡尔赛宫温和法棍,内蒙古,《顽疾》是深陷其中无法自拔.. 《湖泊》是坠入深渊垂死挣扎.. 《平庸》是逐渐释怀慢慢放下.. 《装货》是隔岸观火不再奉陪..,0,2025-11-23 15:13:16,0.9910024050974747
凡尔赛宫温和法棍,内蒙古,《顽疾》是深陷其中无法自拔.. 《湖泊》是坠入深渊垂死挣扎.. 《平庸》是逐渐释怀慢慢放下.. 《装货》是隔岸观火不再奉陪..,0,2025-11-23 15:13:11,0.9910024050974747
凡尔赛宫温和法棍,内蒙古,《顽疾》是深陷其中无法自拔.. 《湖泊》是坠入深渊垂死挣扎.. 《平庸》是逐渐释怀慢慢放下.. 《装货》是隔岸观火不再奉陪..,0,2025-11-23 15:13:04,0.9910024050974747
凡尔赛宫温和法棍,内蒙古,《顽疾》是深陷其中无法自拔.. 《湖泊》是坠入深渊垂死挣扎.. 《平庸》是逐渐释怀慢慢放下.. 《装货》是隔岸观火不再奉陪..,0,2025-11-23 15:13:00,0.9910024050974747
凡尔赛宫温和法棍,内蒙古,《顽疾》是深陷其中无法自拔.. 《湖泊》是坠入深渊垂死挣扎.. 《平庸》是逐渐释怀慢慢放下.. 《装货》是隔岸观火不再奉陪..,0,2025-11-23 15:12:56,0.9910024050974747
凡尔赛宫温和法棍,内蒙古,《顽疾》是深陷其中无法自拔.. 《湖泊》是坠入深渊垂死挣扎.. 《平庸》是逐渐释怀慢慢放下.. 《装货》是隔岸观火不再奉陪..,0,2025-11-23 15:12:50,0.9910024050974747
凡尔赛宫温和法棍,内蒙古,必须的好听,0,2025-11-23 15:12:38,0.33333333333333337
凡尔赛宫温和法棍,内蒙古,喜欢喜欢,0,2025-11-23 15:12:29,0.8298294910298197
凡尔赛宫温和法棍,内蒙古,好听好听,0,2025-11-23 15:12:23,0.1837233963534416
俏皮卡哇猪,江苏,o,0,2025-11-23 14:52:44,0.4285714285714284
俏皮卡哇猪,江苏,r,0,2025-11-23 14:52:19,0.2500000000000001
littleshark-,福建,好喜欢好喜欢好喜欢🥹🥹,0,2025-11-23 14:47:51,0.9789326588882289
还要学_,云南,[提问],0,2025-11-23 14:36:29,0.5999999999999999
哥本哈根的雪,吉林,欧阳娜娜这首有病娇的感觉哦,0,2025-11-23 14:28:35,0.9999489522260552
哥本哈根的雪,吉林,继湖泊后又一首惊喜,0,2025-11-23 14:27:12,0.9653371378799721
