用户名,用户城市,评论内容,点赞数,评论时间,情感得分
ListenerZoe,山东,赵露思是唯一一个在公司想雪藏她的时候，反手把公司雪藏了的明星吧[笑哭了][笑哭了][笑哭了][笑哭了][笑哭了],544,2025-11-02 00:04:08,0.9999940577122529
宅雨泣,河南,做一辈子同担好不好,404,2025-11-02 00:51:15,0.8374553747187057
Y双音词,陕西,好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！,400,2025-11-02 00:02:48,0.9999999999999414
Sevask,山东,听完这首歌，被赵露思的音乐表现力圈粉，她不仅能驾驭甜美的曲风，这种偏暗黑的风格也能轻松hold住，实力不俗。,284,2025-11-02 00:05:37,0.9999747626493184
暮云路茗,辽宁,没看歌手以为是哪个欧美女星呢，赞,13,2025-11-17 18:28:51,0.8702373247793164
啊A爱,广东,赵露思是一个内心强大 人美心善 对可露丽很好的小女孩 不懂就上网搜 别刷存在感 好嘛[呲牙],5,2025-11-16 20:03:55,0.9992436108016488
ikeu_7vi7,安徽,哪都有你 多少钱一条[大哭],4,2025-11-16 23:23:28,0.5253315217961239
_YangSC,湖北,实则这首在你听歌排行榜单第一 你要不隐藏一下呢哈哈哈哈哈哈哈哈哈哈,4,2025-11-16 15:11:57,0.9880029461163731
呆呆猫Luu,河南,不要对我的满分女指指点点,3,2025-11-22 16:30:40,0.599006395156562
觉晓闻啼,北京,这个侧脸是谁的一辈子。,3,2025-11-21 14:15:23,0.3631054554613127
赵露思的百事可乐,河北,爱赵露思一辈子可以吗？[许愿],3,2025-11-17 17:26:46,0.9682342892836081
嫋茑luyouqi,江苏,赵露思nb666，不服来干,2,2025-11-22 15:30:51,0.055760974796490115
17-KML,新疆,赵露思收拾收拾准备升大咖啦！！！！！！,2,2025-11-21 23:52:31,0.00866304062580936
stvqy,浙江,网易有个功能很扎心 自己可以给自己点赞。,2,2025-11-21 22:39:40,0.9677283496687571
马丘比丘卓越草莓曲奇,福建,太好听了,2,2025-11-21 17:47:35,0.1908884232601349
ppprui-,江苏,希望诡秘： 既像程少商般拿得起放得下 也像许妍般敢爱敢恨 不缺从头再来的勇气,2,2025-11-19 00:38:02,0.4397518257238958
小墩墩好困,河南,每个人都有不同风格，你这么比，咋不把李白和亚里士多德进行比较[笑哭了][笑哭了][笑哭了],2,2025-11-18 23:02:45,0.9731623233129723
ppprui-,江苏,我审美出问题了吗，第二首听久了感觉更好听，我还是给这首拉拉票，仙品,2,2025-11-18 21:15:43,0.6055994205360017
云村村民176200630031781,四川,人家不就问一下，你们粉丝真牛，怪不得她得病[强],2,2025-11-18 20:37:00,0.5294103715033308
The_Witcher_,江苏,你承包了我一年的笑点,2,2025-11-18 00:54:07,0.06590047252742892
芊露桉_ROSY,辽宁,要露思唱一辈子,2,2025-11-17 20:10:08,0.9412510996044442
芊露桉_ROSY,辽宁,好听好听,2,2025-11-17 20:09:46,0.1837233963534416
阻泪痣,广东,宝宝唱的好好听,2,2025-11-16 20:38:55,0.9620035608308372
一只稚稚呀,湖南,宝宝好厉害！！ 好好听！,2,2025-11-16 20:04:21,0.4364441516655643
可爱的籽欣,广东,好,2,2025-11-16 18:21:36,0.6558628208940429
_YangSC,湖北,你的电子音乐更ai,2,2025-11-16 15:14:28,0.8926346468565368
如果思恋是一种病,河南,王淑欣粉丝来的吧我看你像AI,2,2025-11-16 14:46:36,0.9707752942595291
1209Rainbow,贵州,看不得人好吧,2,2025-11-16 14:41:10,0.6875271779800204
赵露思的榴莲_,江西,好听到跺脚！！！,1,2025-11-22 23:45:35,0.09534134617793244
嗲犁,江西,有一点一股牛仔的味道[亲吻],1,2025-11-22 19:00:35,0.5347337827332032
Sonetto18,广东,不要再刷她怎么不好了，不管怎么样赵露思这首歌唱的真的很成功，我日推到很惊喜，以为是哪位欧美歌手的新歌，看到是赵露思我真的很惊讶,1,2025-11-22 18:29:07,0.999720724100412
少许片刻暧昧,北京,看谁唱的就知道谁的声音比较多啦,1,2025-11-22 15:31:39,0.3855941301462732
A知知团,江西,说实话我感觉这个比第一个好听,1,2025-11-21 16:30:56,0.25193188352941054
脱非入欧2303,云南,她的《有你在》也好听,1,2025-11-21 15:50:29,0.5900709219858153
ww听我说,广东,我喜欢这个,1,2025-11-21 15:47:33,0.6994590939824207
松冈力力,湖北,露思宝宝,1,2025-11-21 14:37:34,0.4737672181921917
入目芻狗_,上海,来看替换过音源的歌😆,1,2025-11-21 10:02:06,0.5115218145800831
赵露思的榴莲_,江西,单曲循环警告！已经听了20遍还是停不下来,1,2025-11-20 17:49:25,0.05411548840167213
糖baibai,湖北,还是觉得这首歌最好听,1,2025-11-20 16:07:45,0.9173075908097309
eat卤味鸡翅,江苏,不仅花了0元钱，而且还从美国飞来四川帮忙制作的[笑哭了],1,2025-11-20 10:57:13,0.005770214697289222
带鱼fish,河南,他以前骂过人，你们不知道吗？[笑哭了],1,2025-11-20 10:53:10,0.29928108940508247
云村村民167900537210996,福建,我的宝宝啊，到底还有多少惊喜啊,1,2025-11-20 07:02:15,0.951223593681499
肖战的饺子,江苏,闺蜜 你这实力  给我眼前一亮又一亮🤩🤩🤩,1,2025-11-19 20:31:14,0.9975207767011902
0不疑-,新疆,希望你一直都好，苦尽甘来，一路坦荡,1,2025-11-19 01:09:25,0.8699298857055537
zao_makabaka,河南,这个赞好高级 居然是小蛋糕耶,1,2025-11-18 23:13:18,0.8110788676022425
鸠孚,浙江,难说，更像是她和她公司全员恶人,1,2025-11-18 18:50:06,0.2127715001226992
-Rosiiiy-,浙江,赞为什么这么少[流泪][流泪],1,2025-11-18 14:06:46,0.9902342382596738
赵露思的榴莲_,江西,都给我听！！！听完不收藏的我们绝交三分钟！！！,1,2025-11-18 12:37:08,0.09624287334872306
td03,湖北,倒也不是觉得他们不好 只是觉得体量配不上实力,1,2025-11-18 07:03:58,0.11272605260432111
td03,湖北,哦,1,2025-11-18 06:53:28,0.5262327818078083
ID阿绾,四川,等我成年就来见你@Rosy赵露思 [抱抱你],1,2025-11-17 21:06:23,0.6606342613511491
td03,湖北,不喜欢霉霉和撸丝 也觉得比伯除了嗓音一无是处,1,2025-11-17 20:56:25,0.015450974704207643
Huvyctct,安徽,露思的真爱粉在哪请举手🤗,1,2025-11-17 20:15:53,0.5649677741016614
芊露桉_ROSY,辽宁,可以,1,2025-11-17 20:09:06,0.5262327818078083
我在春天回家了,四川,这首歌更好听,1,2025-11-17 19:54:52,0.9332720030947617
一辈子喜欢露思,广东,好🥰,1,2025-11-17 19:43:28,0.6317853705682674
椰子gg业,山西,我爱露丝 就像老鼠爱大米,1,2025-11-17 17:46:21,0.5821949220911613
多醋多辣多香菜谢谢,北京,这首的声线更像selenagomez了🤣,1,2025-11-17 11:10:48,0.6613075115990495
天马的诗,江苏,修己，以清心为要；涉世，以慎言为先。  善用其心，就是用大智慧觉悟人生； 善待一切，就是用大慈悲奉献人生。  做人的八字方针：信仰、因果、良心、道德。 做事的八字方针：感恩、包容、分享、结缘。,1,2025-11-17 05:25:37,0.9999999999315323
精神l小伙,四川,我闺蜜好棒啊！！！！！！,1,2025-11-16 21:15:09,0.5953021375728291
阻泪痣,广东,听一辈子,1,2025-11-16 20:39:35,0.7711369953657375
云村村民167750328726831,新疆,不错,1,2025-11-16 20:15:15,0.8612132352941176
相逢既是缘瞓,广东,“我不再会去为谁妆扮成玫瑰，而我要做自己的向日葵”,1,2025-11-16 20:02:15,0.6195275829961803
零绪Yn,江西,女王来了,1,2025-11-16 19:37:52,0.8
抱抱花猪,安徽,现场版简直了！！！太摩登了，赵露思太牛了,1,2025-11-16 19:10:33,0.005017517090805446
Skyeemy,山西,[心动][心动][心动]喜欢喜欢喜欢~,1,2025-11-16 18:32:00,0.9978491399482677
17-KML,新疆,Don't Wanna Know给我破30万！！！！！！ Rosy赵露思,1,2025-11-16 13:39:46,0.027105351456421678
公主李雅欣,云南,好好好,1,2025-11-16 13:17:28,0.6931978425614437
-Freedom_1,北京,好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！,0,2025-11-23 01:28:19,0.9999999999999414
Me_氟西汀,山西,伴奏雷鬼唱的流行,0,2025-11-22 23:32:54,0.895622413831407
悸呆露,广西,赵露思,0,2025-11-22 21:09:44,0.545537093805321
悸呆露,广西,赵露思,0,2025-11-22 21:09:31,0.545537093805321
海棠_92,四川,老婆！,0,2025-11-22 20:31:23,0.6703296703296705
ID-回忆,河北,好听！爱听！要听！一辈子,0,2025-11-22 19:58:04,0.8402868876102628
天选程少商赵露思,河南,啊？,0,2025-11-22 19:43:11,0.5262327818078083
天选程少商赵露思,河南,好哒感谢理解呀[憨笑],0,2025-11-22 19:39:54,0.8387507822717362
王八汤爱好者,辽宁,是的 电子雷鬼风,0,2025-11-22 19:35:06,0.9718919683204698
A_mimy,湖北,好听,0,2025-11-22 19:15:19,0.33333333333333337
成都茉莉雨,广西,我要粉赵露思一辈子,0,2025-11-22 19:07:13,0.7166918548360692
成都茉莉雨,广西,好,0,2025-11-22 19:06:34,0.6558628208940429
芜纷,安徽,老婆,0,2025-11-22 17:49:12,0.6703296703296705
现在明白也不迟,河南,我想要徽章可以随手点一个吗[泪目][泪目],0,2025-11-22 17:36:44,0.8916986775054685
小愿望_iECi,广东,不是演唱会啊，是生日会呀。,0,2025-11-22 16:34:51,0.4356674190113877
呆呆猫Luu,河南,好,0,2025-11-22 16:30:57,0.6558628208940429
Yuyyy繁,湖南,好 囔囔囔,0,2025-11-22 16:30:42,0.048985346686463926
下雨天常乐,上海,只是不了解内娱没见过演员开演唱会而已,0,2025-11-22 14:27:23,0.6968598878809821
下雨天常乐,上海,六 我又没说她咋样 只是现在不清楚问问 这什么语气 我也粉过她好吗。。,0,2025-11-22 14:27:01,0.01533434736407413
_天真难以被解,河南,²⁰²⁵/₁₁.₂₂ °•❄️小雪🧣 是冬天的诗篇,0,2025-11-22 13:00:36,0.6216396226917512
rosy露清娜,浙江,好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！,0,2025-11-22 12:42:41,0.9999999999999414
悸存露,湖北,我们做一辈子同担好不好,0,2025-11-22 12:06:49,0.8374553747187057
千啊雨呀,安徽,赵露思加油,0,2025-11-22 11:16:43,0.9112439249950774
千啊雨呀,安徽,好,0,2025-11-22 11:16:13,0.6558628208940429
Lovestar野爱,陕西,！,0,2025-11-22 10:38:56,0.5262327818078083
弦雪落尽遥冬,湖南,全能~,0,2025-11-22 10:28:37,0.9166666666666667
弦雪落尽遥冬,湖南,全能不好吗,0,2025-11-22 10:28:13,0.908704753449521
弦雪落尽遥冬,湖南,谢谢你也是哦,0,2025-11-22 10:27:45,0.5965665236051504
弦雪落尽遥冬,湖南,公司就她一个人火,0,2025-11-22 10:27:13,0.3210671859142463
弦雪落尽遥冬,湖南,好,0,2025-11-22 10:26:12,0.6558628208940429
啊哦啊哦_8zUu,湖南,[抱抱你][抱抱你][抱抱你][抱抱你],0,2025-11-22 10:18:46,0.9773411166245362
不必错,江苏,你咋了？,0,2025-11-22 00:52:26,0.5262327818078083
流郁节,陕西,循环播放🔁,0,2025-11-22 00:09:42,0.1554307652939857
The_Witcher_,江苏,你这句话承包了我一年的笑点[强],0,2025-11-21 22:15:13,0.11736334061886478
赵露思的榴莲_,江西,这旋律直接把我魂勾走了，根本停不下来！,0,2025-11-21 22:11:46,0.7635991744452637
予yu_auiU,浙江,好,0,2025-11-21 21:13:35,0.6558628208940429
許玺-,四川,我不要任何形式的对不起，我要你对得起,0,2025-11-21 20:31:48,0.7495515758057114
运气少女520,广东,太好听啦！！！露思爱你一辈子！！！[亲亲],0,2025-11-21 20:28:38,0.2326253482140862
云村村民175951130243696,四川,闺蜜很有自己的风格，尝试不同的赛道[超绝]认真地对待每件事情，闺蜜真的很自律，有着超强行动力[很棒][很棒][很棒]闺蜜的人生其实已经成功一大半了，她的努力与默默坚持我们都尽收眼底，相信她会越来越好的。我们和露思一起奋力做好自己的事！[紫心][害羞],0,2025-11-21 13:35:47,0.9999999981760679
_优a,河南,于是我开始反思 我是不是真的很糟糕.,0,2025-11-21 12:39:59,0.7570071606780374
悠优1709,山东,她歌真的很好听啊,0,2025-11-21 11:31:19,0.7551990931307844
冷少zsm,湖南,简直妈妈级别,0,2025-11-21 08:45:50,0.49480441986635804
-差点缘分_,广东,天天开心好好吃饭好好睡觉@Rosy赵露思 赵露思,0,2025-11-20 21:43:00,0.8942174850224639
-差点缘分_,广东,赵露思你好棒！,0,2025-11-20 21:42:40,0.9548977786553046
期待任嘉伦何贤,广东,真的挺好听的，正在听随机歌曲，听到这一首我还点进来要收藏，结果发现是赵露思唱的[笑了],0,2025-11-20 21:27:40,0.8974040977776635
td03,湖北,这么care我吗[笑哭了][笑哭了],0,2025-11-20 21:25:13,0.9483931447387589
云皖缌露,中国,黎姿,0,2025-11-20 20:04:59,0.5
黎歌JM,四川,好,0,2025-11-20 19:29:32,0.6558628208940429
我呦来听歌咯,四川,[心动],0,2025-11-20 19:19:52,0.8095238095238093
-虾饺_,广东,这么care吗,0,2025-11-20 17:56:28,0.5
啊啊啊小姜饼,江西,爱这首,0,2025-11-19 23:16:47,0.8272822314644891
阿啊朱朱朱,湖北,循环不知多少遍了 太好听了闺蜜,0,2025-11-19 21:20:39,0.21179755310544435
戚露芋,浙江,喵喵喵～女王好飒[钟情],0,2025-11-19 21:04:09,0.9314407892176775
惜露晚,湖南,好,0,2025-11-19 19:55:08,0.6558628208940429
赵露思的榴莲_,江西,每个音符都在讲故事，像晚风穿过发梢的温柔🌿（默默点击收藏）,0,2025-11-19 17:45:44,0.980618253255896
宛喜,北京,好喜欢这首啊[脸红][脸红][脸红][脸红],0,2025-11-19 16:50:17,0.4053451270134979
Hwan_Ja,上海,完了 俩首都好听 该单曲循环那一首呢 🐶,0,2025-11-19 16:29:54,0.05323683068022378
听说你也叫梓甄,福建,赵露思加油,0,2025-11-19 15:29:38,0.9112439249950774
稚许暗恋TVT,河南,好呀好呀,0,2025-11-19 12:39:20,0.7658088675002498
马丘比丘卓越草莓曲奇,福建,太好听了,0,2025-11-19 10:45:36,0.1908884232601349
insaton,河南,？,0,2025-11-19 10:39:01,0.5262327818078083
溺好露,广东,打卡,0,2025-11-19 10:14:15,0.5
祎只小虞y,福建,露思我巨雷，转雷，转无感，转粉……,0,2025-11-18 23:20:41,0.6019880841161848
td03,湖北,我认为其实比伯也就几首歌比较抓耳 但是唱功其实还不错 最出众是嗓音,0,2025-11-18 21:38:23,0.9999428384251723
听困说,重庆,同担交友Go go go.,0,2025-11-18 20:03:55,0.6864403227850091
艾瑞斯1902,江苏,太抓耳朵了这首歌！,0,2025-11-18 18:43:41,0.48970730145786623
Tnnyc,四川,为什么感觉手机版的和电脑版的这首歌不一样,0,2025-11-18 17:25:22,0.7746607543978775
Xx_Mings,福建,有一点好听呢,0,2025-11-18 14:37:32,0.2585708921571178
还没等到雨停,河北,宝宝离开公司越来越好了,0,2025-11-18 13:57:12,0.8058020607941221
予迪123,湖北,好听,0,2025-11-18 13:33:10,0.33333333333333337
予迪123,湖北,谢谢,0,2025-11-18 13:32:54,0.5965665236051504
予迪123,湖北,赵露思女王归来！！新歌好好听，恭喜露思涅槃重生耀眼归来！恭喜赵露思逃出了禁锢住她的伊甸园！“她想传递的不是反叛，而是“自我选择”的权力 你就是自己的主角，无需被任何人定义” “不迎合、不妥协、不取悦” “女性独立与原始力量的化身”,0,2025-11-18 13:32:33,0.9999997872711415
予迪123,湖北,好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！,0,2025-11-18 13:32:04,0.9999999999999414
予迪123,湖北,好,0,2025-11-18 13:31:44,0.6558628208940429
谌江禾,江西,不好意思现在才看到可以翻翻小红书露思发过,0,2025-11-18 13:02:43,0.30818610613774344
k小w魚s,陕西,露思宝宝[爱心],0,2025-11-18 11:14:35,0.8233403588042055
遇情缘故,湖北,[爆笑][爆笑],0,2025-11-18 10:54:20,0.9849970828904442
遇情缘故,湖北,好听好听爱听,0,2025-11-18 10:54:09,0.4384326700311969
Soomeee,河南,[大哭]可能是你不太熟悉露思的声音吧，她生日会全开麦唱了这首歌，我当时听和音源也没啥区别,0,2025-11-18 10:40:34,0.4123119356373207
td03,湖北,但霉霉和撸丝比肯定是霉霉,0,2025-11-18 07:05:02,0.0006291989604032544
季今楼,江苏,🉑,0,2025-11-18 06:34:07,0.5
季今楼,江苏,好听 爱听 听一辈子,0,2025-11-18 06:33:21,0.8402868876102628
季今楼,江苏,好听好听,0,2025-11-18 06:32:53,0.1837233963534416
硪欣,贵州,好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！[亲亲],0,2025-11-18 01:52:44,0.9999999999999278
Xiky_心动,四川,🈶会员贴贴,0,2025-11-18 00:36:09,0.34993486352702097
你是人机么,新疆,好,0,2025-11-17 21:25:11,0.6558628208940429
赵露思的榴莲_,江西,每个音符都在编织梦境 此刻世界只剩旋律和你✨,0,2025-11-17 21:08:34,0.9994141725076442
Huvyctct,安徽,你和你担的首字母大写组成的词是什么 我先来：昨天；通知🤓,0,2025-11-17 20:58:45,0.009041803664190606
liuuuuu1911,广东,好听,0,2025-11-17 20:31:44,0.33333333333333337
Huvyctct,安徽,有品,0,2025-11-17 20:16:38,0.5
姜鱼L,陕西,可,0,2025-11-17 20:12:34,0.5262327818078083
一辈子喜欢露思,广东,好[心动],0,2025-11-17 19:40:22,0.8794044694433989
銘銘_jin,山东,祝露思越来越好[红心],0,2025-11-17 19:04:20,0.70489036142639
黎一直在等你,安徽,你是始料不及的心动，是我唯恐不及的惊鸿,0,2025-11-17 17:58:43,0.9089750593138481
懒得可爱啊a,浙江,ong,0,2025-11-17 15:43:11,0.5
拉巴斯积极向上栀子,上海,好听,0,2025-11-17 14:18:02,0.33333333333333337
Lit8_-,内蒙古,好,0,2025-11-17 12:56:57,0.6558628208940429
Caseyiio,天津,支持这个小露露！,0,2025-11-17 12:43:25,0.5764173083829002
-雾甜,河北,露思这两首都是精品啊,0,2025-11-17 12:40:48,0.5192654473148298
卡-米-,陕西,好听，爱听，听一辈子💜,0,2025-11-17 11:17:17,0.8256831728173657
卡-米-,陕西,好听的不行,0,2025-11-17 11:17:03,0.13761651120178764
猫猫印记,江苏,露思,0,2025-11-17 11:05:56,0.5455370938053219
小露520思思,广西,点了,0,2025-11-17 09:36:54,0.43653543307086606
小露520思思,广西,好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！,0,2025-11-17 09:36:30,0.9999999999999625
小露520思思,广西,会说多说点,0,2025-11-17 09:35:39,0.2437335530207383
小露520思思,广西,赞同,0,2025-11-17 09:35:12,0.56
bsjwkana,广东,真的好听……我文采不行真的没招了，只能说露思有时间的话能多出一些英文歌但是也别累着自己[超好听],0,2025-11-17 08:50:37,5.007586656091689e-05
小妙思,上海,哇哇哇,0,2025-11-17 07:52:46,0.5
恋爱脑晚期少年,贵州,有少时粉吗，越听遇到觉得大部分都是Tiffany 的声音，赵露思我实在没听出来,0,2025-11-17 04:34:32,0.42825224602243306
minmin204,湖北,ikun 来了[爆笑],0,2025-11-17 00:13:23,0.890142453148024
桃梓二二,浙江,好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！好听爱听要听赵露思唱一辈子！,0,2025-11-17 00:08:24,0.9999999999999414
依赖露思,广西,好听啊啊啊啊啊啊啊啊啊啊啊啊啊啊救命呜呜呜我哭晕了太好听了吧呜呜啊呜啊呜呜啊真的太绝啦呜呜啊呜呜啊呜呜🥹,0,2025-11-16 23:48:40,0.9978892175432714
ikeu_7vi7,安徽,制作人的风格就这样 尝试不同的风格也挺好的[多多大笑],0,2025-11-16 23:23:02,0.997245205678378
ikeu_7vi7,安徽,哈哈有品味[多多大笑],0,2025-11-16 23:21:50,0.9103941219336862
喵叽糯糯,江苏,太好听了 越听越好听越上头,0,2025-11-16 23:08:33,0.1876483317033908
小屁baby7,安徽,这首歌更豪庭😋,0,2025-11-16 22:54:08,0.7246082325317815
喵喵喵_rrrr,河北,复议,0,2025-11-16 22:44:23,0.5
赵露思的猪宝,广东,好听,0,2025-11-16 21:02:26,0.33333333333333337
把妹王_桑诗桉,陕西,好听，爱听，听一辈子,0,2025-11-16 20:54:38,0.8402868876102628
你带给我的习惯,湖南,好,0,2025-11-16 19:44:58,0.6558628208940429
零绪Yn,江西,好好听,0,2025-11-16 19:37:46,0.46175896454978704
深情自是无情负_,新疆,啊啊啊啊啊啊[紫心],0,2025-11-16 17:57:45,0.951697052079752
4255露鹿妍,福建,爱听不听好吧,0,2025-11-16 17:52:09,0.8187766841361529
赵露思的榴莲_,江西,救命！这歌好听到我手机都开始自动单曲循环了！！,0,2025-11-16 17:34:39,0.10991553923264497
幸福请降临旋旋,广东,好！,0,2025-11-16 16:48:21,0.6558628208940429
林遇朝露,辽宁,你在质疑整个团队吗有点意思[大哭],0,2025-11-16 16:18:31,0.3894791009791596
林遇朝露,辽宁,你在质疑整个团队吗有点意思[大哭],0,2025-11-16 16:18:30,0.3894791009791596
a焓是我,浙江,这首没第一首收藏多[问号],0,2025-11-16 16:11:32,0.412138892339061
KUMO云耳机,陕西,你在抨击整个音乐制作团队 nb哦 这团队你也敢说,0,2025-11-16 15:52:57,0.529695356071891
1209Rainbow,贵州,好,0,2025-11-16 14:40:21,0.6558628208940429
猩猩子最强妈咪-爱露,广东,嗯，不爱听可以不听，没人强求你听的哈,0,2025-11-16 14:17:36,0.7924285448798015
牛仔炸鱼,山东,好听[亲亲],0,2025-11-16 13:21:03,0.31041609369117307
赵露思的保温杯_,湖北,生活索然无味，蛤蟆点评人类哈[亲亲],0,2025-11-16 13:09:46,0.9635400567741919
w鹿茸BMY,湖南,？[西西晕了],0,2025-11-16 13:05:51,0.5832520046239671
欧欧_YTYA,湖北,[亲吻][亲吻],0,2025-11-16 12:46:58,0.44767845850986676
欧欧_YTYA,湖北,赵露思,0,2025-11-16 12:46:33,0.545537093805321
欧欧_YTYA,湖北,赵露思[亲吻],0,2025-11-16 12:46:27,0.5193969958594796
欧欧_YTYA,湖北,赵露思[亲吻],0,2025-11-16 12:46:18,0.5193969958594796
欧欧_YTYA,湖北,赵露思,0,2025-11-16 12:46:12,0.545537093805321
欧欧_YTYA,湖北,赵露思[心动],0,2025-11-16 12:46:07,0.8212069158761715
欧欧_YTYA,湖北,吼听的[心动],0,2025-11-16 12:46:00,0.8561216070133332
欧欧_YTYA,湖北,好听哦[心动],0,2025-11-16 12:45:41,0.6567274235316513
欧欧_YTYA,湖北,好听,0,2025-11-16 12:45:32,0.33333333333333337
---哈哈大王---,重庆,赵露思,0,2025-11-16 12:33:34,0.545537093805321
呆Yiiy,福建,好听a,0,2025-11-16 11:42:25,0.21265416648120294
