用户名,用户城市,评论内容,点赞数,评论时间,情感得分
小小怪下士0416,辽宁,有没有刚在电影院听歌识曲的 🙊,1499,2025-11-14 18:36:12,0.33632793571315
duai小瑾,吉林,老成员完全沦为了新成员的背景板，魔术也远没有以前的惊艳[哭哭],571,2025-11-14 20:49:59,0.9999594717414559
小兔乖点,安徽,近年来最好听的片尾曲！影院音响听太爽了,369,2025-11-14 16:25:30,0.815644495915349
Zrovid,广西,电影院识曲的家人在哪哈哈！,243,2025-11-14 19:02:03,0.7082115568199504
太阳画我们的影子,江苏,同意，最后的反转不符合预期，感觉魔盗团被利用了[难过],161,2025-11-14 20:50:52,0.9671383906031477
莲似雪者雪如莲,广东,摩根弗里曼就这么被坑死了，也没看到那三个小登有啥歉意,136,2025-11-14 22:34:59,0.008107139901968652
Marekors,宁夏,观影结束留名…果然我已经开始老了，已经开始忽视片子质量，只会为老演员全部重聚感到开心(´･_･`),108,2025-11-14 20:35:18,0.9992754111651632
这里有个夫人,陕西,还老带新，老都成新的垫脚石了。给老团队当猴玩兜兜转转一整是小倪哥的个人复仇。老团队不是被抓就是被管。从团队英雄注意变成个人英雄主义了。新人三个人各秀各的老团队一点表现没有。还用着老团队名义去劫富济贫给老团队带麻烦。各种质疑老团队嘴上说着我是你粉丝但是干过人事吗。跟进了城堡之后新团队跟小倪哥一起下的套还要贬低一下老团队。感觉这不就是给新队伍铺路的,105,2025-11-14 21:41:12,0.8954602176105132
祮岒,湖北,是啊，看到最后完全笑不出来，感觉特别的老带新，但是看到最后迪伦出现的时候真的感觉回到了最开始的骑士团[哭哭],104,2025-11-14 21:26:32,0.9326064663274803
河南忧郁男主,河南,请记住无论人生给了你怎样的牌你都必须学会创造自己的魔法 晚安,65,2025-11-14 21:36:42,0.9915467837236643
如意延吉,山东,刚看完结尾很激动来着。。。越想越觉得奇怪，老成员就这么蠢被玩弄于股掌之间？emmm不过特效还是不错的，满分十分给七分吧,64,2025-11-14 20:50:33,0.9998780806432667
iknowbadboyswillbealone,海南,这下真的要去看惊天魔盗团3了,62,2025-10-31 07:55:21,0.9632225157148622
alt-Goatse,河南,剧情太流水线了这几年大ip续集全都是老带新，然后新人新招数这一套。上一次在电影院这么难受还是新复联。,60,2025-11-14 23:48:12,0.6690912468785846
利姆露永存,辽宁,老头死的莫名其妙 唯一受害者就是老头吧 老带新很恶心 不是说不喜欢新星 就是我还是更喜欢原来4骑士的时候 魔术也没有深入人心 没啥意思,59,2025-11-15 10:07:22,0.06311585242824291
六一甜心儿,河南,全片最惊喜的竟然在片尾曲,59,2025-11-14 17:37:44,0.5934433814639375
与鹿听风,山东,惊天魔盗团3唯二的亮点，另一个是主角团凑齐了[哭哭],4,2025-11-22 16:57:40,0.9908039957574651
frygoo,浙江,四骑士和萨迪厄斯我喜欢你,1,2025-11-22 20:53:57,0.6770632667679224
frygoo,浙江,丹尼尔你不是全美最帅的男人吗怎么没之前帅了,1,2025-11-22 20:53:44,0.9803493710169537
frygoo,浙江,亨莉女神我喜欢你 终于回来了,1,2025-11-22 20:53:29,0.8491322701990842
frygoo,浙江,我希望这个3里面是在为4做准备好吗,1,2025-11-22 20:17:40,0.5311674929569609
frygoo,浙江,now you see me,1,2025-11-22 20:16:48,0.5262327818078083
185的三月兔,北京,🈶,0,2025-11-22 22:15:00,0.5
belieber宋宋,安徽,来了来了！,0,2025-11-22 22:10:54,0.8333333333333333
墨雨要睡觉,广东,+1,0,2025-11-22 21:28:29,0.8
在贝加尔湖啊,江苏,电影院来的，现场听着更带劲,0,2025-11-22 21:12:42,0.6841796569935521
娃娃菜卷饼,上海,趁现在评论区还没过千先留下我的足迹，电影真的太好看啦！[心动],0,2025-11-22 20:56:18,0.9768153615873189
moumouuo,湖北,赶紧打开识曲了,0,2025-11-22 20:56:08,0.21465943968478007
离望舒钟,湖南,有有。,0,2025-11-22 20:18:21,0.5262327818078083
蜘山与,河南,真巧,0,2025-11-22 20:17:14,0.19999999999999996
哎呀是crush,广东,在影院听歌识曲的，感觉很适合跑步的时候听,0,2025-11-22 19:05:01,0.8982316178314218
小行呀z,浙江,巧了[笑哭了],0,2025-11-22 18:47:55,0.9808444110981094
二十三頌歌,山西,巧了,0,2025-11-22 18:41:08,0.918918918918919
暮色囿于永夜,山东,有,0,2025-11-22 17:24:22,0.5262327818078083
扛旗子的果果,湖北,惊天魔盗团！,0,2025-11-22 16:36:11,0.9756832956048578
fxjlcfzfhzkgxjfzkhg,上海,现在刚看完,0,2025-11-22 14:31:06,0.6933926981507328
fxjlcfzfhzkgxjfzkhg,上海,我,0,2025-11-22 14:30:40,0.5262327818078083
fxjlcfzfhzkgxjfzkhg,上海,我,0,2025-11-22 14:30:40,0.5262327818078083
宸温柔-,山东,电影不咋样，歌不错,0,2025-11-22 13:40:25,0.8086563932215122
BeingAlaymanOnlyLikesMoney,河北,我就说不会平白无故出现在我的日推里 原来惊天魔盗团3里有听过耶,0,2025-11-22 12:50:52,0.6296730777747178
谢泽爷,辽宁,巧了,0,2025-11-22 12:35:27,0.918918918918919
