用户名,用户城市,评论内容,点赞数,评论时间,情感得分
柒柒穗穗穗,安徽,宁哥用实力证明，好的歌手能用一首歌，让所有人共情一个故事。,32,2025-11-21 23:37:51,0.9947376542993822
筱_五月,吉林,谁懂！刘宇宁一开口，空气都变酥麻了！低音炮苏到骨头缝里，高音直接冲上云霄！更绝的是他的共情力，一首歌就能唱进人心里，这种神仙爱豆我要粉到地老天荒！,26,2025-11-21 22:51:54,0.9971605400274167
tricycc,山东,不管过多久再听刘宇宁的歌，还是会被他的声音惊艳，那种独特的质感和情感表达，真的很难让人不喜欢。,15,2025-11-21 23:40:41,0.9999228719845599
Stellaxue雪,广东,刘宇宁唱的好好听啊啊啊啊，喜欢😍,14,2025-11-21 21:20:21,0.9980434300494189
九月真滴C,陕西,《告别旅行》的轻快旋律、刘宇宁的独特嗓音，二者有机结合，清澈而富有穿透力，既纯真又深沉，令人难以忘怀。,11,2025-11-22 00:20:51,0.999999808864016
皮不卡秋秋_920,河南,趁兴出发，尽兴告别--刘宇宁的新歌里，每一段旋律都藏着沿途的星光与坦荡。把过往打包进行囊，让清风捎去牵挂，这场旅行落幕，正是下一段人生的序章。,10,2025-11-21 21:36:55,0.9999999967700515
LYN-黑眼圈,吉林,来听刘宇宁的歌，超好听,1,2025-11-23 16:45:45,0.8690450512503944
LYN-黑眼圈,吉林,来听刘宇宁的歌超喜欢,1,2025-11-23 16:45:31,0.9686415916198433
LYN-黑眼圈,吉林,来听刘宇宁的歌啦,1,2025-11-23 16:45:18,0.9280099291684719
LYN-黑眼圈,吉林,来听刘宇宁的歌,1,2025-11-23 16:45:09,0.9280099291684719
云村村民176076993738347,上海,人生的旅途中，会有风雨，也会有彩虹，用乐观的心态，迎接生活的挑战，你会发现风雨过后，彩虹更加美丽。,0,2025-11-23 16:45:45,0.9999999931049328
云村村民176076993738347,上海,谁懂！刘宇宁一开口，空气都变酥麻了！低音炮苏到骨头缝里，高音直接冲上云霄！更绝的是他的共情力，一首歌就能唱进人心里，这种神仙爱豆我要粉到地老天荒！,0,2025-11-23 16:45:11,0.9971605400274167
萌美达,江苏,命名不了的故事才是故事,0,2025-11-23 16:39:39,0.45376753970232186
萌美达,江苏,好听,0,2025-11-23 16:38:48,0.33333333333333337
燕子-愿宁顺遂,上海,刘宇宁温柔唱腔在线狙击你的心,0,2025-11-23 16:38:20,0.8769055209295191
看雨看宇,陕西,歪歪歪 快来听歌呀,0,2025-11-23 16:37:40,0.25743127628184514
看雨看宇,陕西,用心唱歌的人超帅,0,2025-11-23 16:37:29,0.9476375980532189
看雨看宇,陕西,嗓音赞啦！,0,2025-11-23 16:37:20,0.9096018490786377
