用户名,用户城市,评论内容,点赞数,评论时间,情感得分
赵十七是我,内蒙古,感觉张驰和风格路线李光洙很像，希望以后能成为亚洲国王张驰[爆笑],1,2025-11-22 17:26:33,0.9988942352001842
漫游地球2022,广东,太差了，听了半天一个梗都没有啊[手动狗头],1,2025-11-22 16:25:52,0.03670953482950068
奇卡拉巴呀,广西,二十种疏离感,1,2025-11-22 13:14:45,0.521453507239535
skyangel17,黑龙江,十九种疏离感,1,2025-11-22 12:01:34,0.4737672181921908
南山叹,河南,周深的版本像是一个高高在上的神，前面的所有镜头里人们都以为他慈悲为怀，最后他把邪神的身份摆在牌桌上，轻蔑一笑。 张驰的版本像是一种大妖化人，被全世界背叛，然后泣血椎心最后在本可以摧毁世界的结局里选择了自我毁灭。,1,2025-11-22 10:34:56,0.9999998733484028
故钰丶,辽宁,十八种疏离感,1,2025-11-22 10:23:14,0.9725255677195943
去触碰这个世界-无所谓回应,黑龙江,太爽了，太喜欢这首歌了，幸福，双厨狂喜，两个版本换着听,1,2025-11-22 10:15:01,0.985794501755573
涵月飞雪,上海,给我笑的，评论区怎么都这么好笑哈哈哈,0,2025-11-23 10:14:39,0.2250434823749784
艺术展划皮划艇核桃,湖南,太有才了，干啥都有样[强][强],0,2025-11-23 09:54:19,0.06695570107426074
学海里的小孟,天津,这个比较贴近我，深深的像我死了，站在上帝身边看自己的生前回放。,0,2025-11-23 09:23:46,0.9882014063727106
骑鲸寻彩虹,北京,好听好听好听,0,2025-11-23 07:21:55,0.09199658582952375
FeliciaD,江苏,热爱,0,2025-11-23 02:23:28,0.8305084745762713
实在想不到取什么_,广东,真的惊艳到我了,0,2025-11-22 23:46:24,0.8357034661603233
wy_echo,浙江,好好听，忍不住一直循环播放,0,2025-11-22 23:35:47,0.17895062447907173
火拼小逗逼,黑龙江,天籁～,0,2025-11-22 23:29:50,0.5273183443637931
Oo安小妖oO,黑龙江,好听！[超好听],0,2025-11-22 23:21:56,0.18813911044003573
黄油蟹黄堡a,广东,天呐张弛的戏腔好惊艳，圈外人喜欢听！！！去搜了一下原来是科班出身[心动],0,2025-11-22 22:40:02,0.9489328440624596
卓尔221,新疆,刚无意间刷到张弛老师唱这首歌的视频。第一次听这首歌。听的我一身鸡皮疙瘩。赶紧搜出来收藏了！歌很特别，演绎的也很有味道。,0,2025-11-22 21:34:09,0.9999770719238535
dudulului,广东,唱的太好了啊啊啊啊,0,2025-11-22 21:13:28,0.9739610877805993
大热天吃汤圆,山西,老头我喜欢你[爆笑],0,2025-11-22 21:13:25,0.9138746212462538
彩虹的彼端_Y,上海,太贴切了,0,2025-11-22 20:35:55,0.6275837891536007
觉醒少年_,福建,太好听了，喜欢这版,0,2025-11-22 20:29:36,0.3079801238747797
胖神乐,广东,可以，无敌,0,2025-11-22 20:19:30,0.911764705882353
是喵喵喵喵啊,北京,多来几首飙高音的歌呀[搞怪][搞怪][超好听][超好听],0,2025-11-22 20:11:41,0.8423454241987813
予才,湖南,所以官方MV弥补了这个缺点,0,2025-11-22 19:29:49,0.43871877685522354
多补充维生素,内蒙古,咋这么棒[心动]你一定要🔥     我觉得你一定火,0,2025-11-22 19:21:55,0.9689351099724386
华丽转身180309,湖南,有  抖音能搜到他的版本  但个人觉得  他还是专心写歌吧 😅,0,2025-11-22 18:59:30,0.8862789382619548
黔肆,广东,大哥懂音乐!,0,2025-11-22 17:47:21,0.3673698758337588
wpwtpku_dmem,上海,逆天。,0,2025-11-22 17:44:34,0.2500000000000001
--_大猫_--,广东,不是，哥们，你还会唱歌啊？你不喜人嘛，你不演员嘛？,0,2025-11-22 17:42:27,0.7534671859273603
A之塔,新疆,特别好，喜欢你这版,0,2025-11-22 17:25:37,0.8329563526030958
FOREVERSOVIET,重庆,人性的丑恶，以及身份阶级的真相，被张弛和周深诠释了个清楚,0,2025-11-22 16:52:10,0.9993408552077536
阿凯哥-,福建,哥，戏腔声如朦胧雾中看到象人的不甘；唢呐一响，我崔死病中惊坐起[爆笑]感觉要被治愈了。,0,2025-11-22 16:46:23,0.999947244838368
洋子Mint,北京,唱的真好,0,2025-11-22 15:20:30,0.9170461544073769
东方u嘟嘟,甘肃,是喜剧大赛的张弛吗？这也太有效上节目了吧，好好听啊,0,2025-11-22 14:44:10,0.290582790004725
TheAmberTong,江苏,最近一个周每天都在听，每天至少循环20遍[爆笑] 对于一个日常不听中文歌（因为听不到好听的）的人和喜人&一年一度的忠实粉丝，表示张老师赞爆了！,0,2025-11-22 14:33:58,0.9941530339031581
还原NI,浙江,太好听张弛老师,0,2025-11-22 14:30:06,0.6616716968290595
还原NI,浙江,今天老头在家～,0,2025-11-22 14:29:51,0.3934560586272494
IchiharaYuko41,黑龙江,张弛！！！,0,2025-11-22 12:33:34,0.2481041896549423
salt菲什,河北,点了，还有戏腔，一出来真的惊艳，那种前后反差,0,2025-11-22 12:00:54,0.644525688014347
ElegantBadass-S,河南,我觉得驰这一版最好听，抓耳朵又抓心,0,2025-11-22 11:58:15,0.5697972134053472
157078675,重庆,哎呀呀 天籁）,0,2025-11-22 11:54:16,0.5
灰灰-8516,广东,太全能了吧,0,2025-11-22 11:52:27,0.8384573759477095
一枚雪球,北京,还回来吗张弛还回来吗,0,2025-11-22 11:47:05,0.5574135489718981
溪谷春夏,江苏,日推来的。一首一首盲听的，没一会儿，哎呦感觉不错呀这歌手，细腻又深情，一看，我张弛！！！哈哈哈哈，真金总发光！！！,0,2025-11-22 11:40:10,0.9619337465858588
秃头少女200314,湖北,我是周深粉丝，我喜欢这个版本的前半部分，周深那个版本的后半部分~~,0,2025-11-22 11:33:24,0.9646754487157654
总有这样那样的理由,浙江,好听,0,2025-11-22 10:25:41,0.33333333333333337
去触碰这个世界-无所谓回应,黑龙江,都喜欢，双厨狂喜了,0,2025-11-22 10:14:17,0.8670601163646598
独坐上春山,湖南,周深版的很高级，适合欣赏，张驰版的很震撼，容易共鸣。,0,2025-11-22 10:04:20,0.9758345978372591
鳄鱼山庄,山东,是蛀牙的张弛么！！！！！！,0,2025-11-22 09:57:47,0.013907335525797482
是锦儿是锦儿,福建,加油加油,0,2025-11-22 09:53:39,0.9878422480679183
